謝庚霖,https://election.storm.mg/uploads/images/3156906e4219db73de376f09b24dfd74.jpg
吳昌運,https://election.storm.mg/uploads/images/93b4fb9f71a7839d364ceb189ae5530a.jpg
孟文源,https://election.storm.mg/uploads/images/f821a7644c6dd0fae4c9f590160d1329.jpg
張顧礫,https://election.storm.mg/uploads/images/feb8eed83e985bb9b1f2994502868bd3.jpg
張可欣,https://election.storm.mg/uploads/images/4b071561c957c7455f9a7b73c3c84666.jpg
鄭宗國,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0238.jpg
李忠曆,https://election.storm.mg/images/default_avatar.png
徐永煌,https://election.storm.mg/uploads/images/0e09dcb83c9337d1382fc74475f1c7f0.jpg
宋國鼎,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/時代力量/苗栗縣_4_宋國鼎.png
陳慧萍,https://election.storm.mg/uploads/images/7ccc5de51c0825daaf53a8b92d70339d.jpg
林昭賢,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/中國國民黨/桃園市_10_林昭賢.jpg
張淑芬,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/中國國民黨/苗栗縣_5_張淑芬.jpg
曾正生,https://election.storm.mg/uploads/images/03430ccfcdce3a14d0cd5508efae07a4.jpg
張愛炫,https://election.storm.mg/uploads/images/8a8eea9e5531102a5a71dd4bbb0102c4.jpg
黎煥強,https://election.storm.mg/uploads/images/e14a5ca828308473c8f0ffc697c38f03.png
許綉春,https://election.storm.mg/uploads/images/b1ce55ddd355f360bbac713e1ea72225.jpg
温宜靜,https://election.storm.mg/uploads/images/734bda3e745d27629421ccea618f3e7c.jpg
鄭聚然,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/中國國民黨/苗栗縣_5_鄭聚然.jpg
鍾道明,https://election.storm.mg/uploads/images/df1dbf214240e75fa80b959914bef712.jpg
徐功凡,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/中國國民黨/苗栗縣_5_徐功凡.jpg
陳幸枝,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0396.jpg
葉元之,https://election.storm.mg/uploads/images/10373.jpg
楊文昌,https://election.storm.mg/uploads/images/10374.jpg
朱仲一,https://election.storm.mg/uploads/images/b79c86a0c69837aed73fe232c2b2831d.jpg
謝建宇,https://election.storm.mg/uploads/images/cbc10f09c31052879547d522bf8c4ab0.jpg
莊陞漢,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0248.jpg
陳清峰,https://election.storm.mg/uploads/images/9b67a50dbb9e7179f69f44c8f2e25cd5.jpg
張瀚天,https://election.storm.mg/uploads/images/527ec8a038cfde6b87a9507be4fa90ea.jpg
洪柏葳,https://election.storm.mg/uploads/images/e61ee9c9c9f52c8e17ab6b59f1d9ebfe.jpg
許原龍,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/中國國民黨/彰化縣_1_許原龍.jpg
楊富鈞,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0246.jpg
陳銌銌,https://election.storm.mg/uploads/images/24c77e3f3b9e4ef9ec21f6f60751941f.jpg
吳韋達,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/時代力量/彰化縣_1_吳韋達.png
李成濟,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0245.jpg
林茂明,https://election.storm.mg/uploads/images/10387.jpg
温芝樺,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/中國國民黨/彰化縣_1_溫芝樺.jpg
葉繼元,https://election.storm.mg/uploads/images/bde51674846114675a1f8922077c92a4.jpg
郭燕陵,https://election.storm.mg/uploads/images/592fc7529d70555685aae28290069852.jpg
郭坤昌,https://election.storm.mg/uploads/images/0e76c7f53757893289885bcb5eeb5d15.jpg
張裴堉,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0358.jpg
楊妙月,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0250.jpg
李國安,https://election.storm.mg/uploads/images/13b682ae37cd89f478ee0d8500d8ec1b.jpg
陳傳祥,https://election.storm.mg/uploads/images/b61e6d1ed6588ac6a9c9223908c0aca4.jpg
蘇慶良,https://election.storm.mg/images/default_avatar.png
江宗穎,https://election.storm.mg/images/default_avatar.png
林宗翰,https://election.storm.mg/uploads/images/10398.jpg
廖天隆,https://election.storm.mg/uploads/images/10399.jpg
蕭進惠,https://election.storm.mg/images/default_avatar.png
黃大祐,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0397.jpg
黃金堂,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0261.jpg
江吉存,https://election.storm.mg/uploads/images/ff95d761804b9fc2e98a67e8c345dfc7.jpg
江武飛,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0259.jpg
張素芬,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0257.jpg
許晋揚,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/中國國民黨/彰化縣_5_許晋揚.jpg
陳貽斌,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/中國國民黨/連江縣_3_陳貽斌.jpg
張春洋,https://election.storm.mg/uploads/images/66bcea2748bdcb45c32b7858776f192f.jpg
洪本成,https://election.storm.mg/uploads/images/a1bcb5e99c7c1f50043adb4d905fee01.jpg
張國閔,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0264.jpg
洪騰明,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0268.jpg
張國棟,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/中國國民黨/彰化縣_8_張國棟.jpg
沈佩玲,https://election.storm.mg/uploads/images/9b5e3b48384ab8a5625643d7ce57bee9.png
孫貫志,https://election.storm.mg/images/default_avatar.png
葉冠宜,https://election.storm.mg/images/default_avatar.png
許朝童,https://election.storm.mg/uploads/images/a239798c2d09a5e32533b3563dc0b49c.jpg
洪巧娟,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0273.jpg
蔡銘軒,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0274.jpg
張永輝,https://election.storm.mg/uploads/images/10420.jpg
王秋淑,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0276.jpg
蔡易呈,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/中國國民黨/南投縣_4_蔡易呈.jpg
陳玉鈴,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0278.jpg
何勝豐,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/中國國民黨/南投縣_4_何勝豐.jpg
陳宜君,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0281.jpg
葉仁創,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0280.jpg
黃世芳,https://election.storm.mg/uploads/images/10427.jpg
楊淑芬,https://election.storm.mg/images/default_avatar.png
王榮儀,https://election.storm.mg/images/default_avatar.png
全文才,https://election.storm.mg/images/default_avatar.png
古拉斯˙達那哈,https://election.storm.mg/images/default_avatar.png
普乎克.畢夫,https://election.storm.mg/images/default_avatar.png
江宗保,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0284.jpg
